재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류되는 세후기타포괄손익,"-135,271,861","-124,575,068","-236,827,567"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00456218_udf_IS_2020328114721337_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,지분법자본변동,"46,284,666","35,502,579","-327,396,293"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00456218_udf_IS_2020328114729402_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,통화스왑평가손익,"-42,962,129","-143,762,911",
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00456218_udf_IS_2020328114726497_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,이자율스왑평가손익,"-161,925,781",,
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00456218_udf_IS_202032811484904_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,해외사업환산손익,"23,331,383","-16,314,736","90,568,726"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,총포괄이익,"2,135,260,893","12,053,693,799","24,656,432,910"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToAbstract,총 포괄이익의 귀속,,,
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업소유주지분,"1,771,373,473","12,427,841,231","24,641,499,327"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,"363,887,420","-374,147,432","14,933,583"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_EarningsPerShareAbstract,지배기업 소유주지분에 대한 주당이익,,,
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,기본및희석주당순이익,101,695,"1,379"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,계속영업기본및희석주당이익(손실),101,583,"1,432"
"포괄손익계산서, 성격별 분류(세후기타포괄손익) - 연결재무제표",[080160],모두투어,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,중단영업기본및희석주당이익(손실),,112,-53
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_Revenue,영업수익(매출액),"153,178,120,487","127,812,095,113","149,547,952,223"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_CostOfSales,매출원가,"128,297,890,663","100,159,479,624","111,727,982,145"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_GrossProfit,매출총이익,"24,880,229,824","27,652,615,489","37,819,970,078"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,"20,945,080,963","26,992,825,800","30,517,012,113"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익(손실),"3,935,148,861","659,789,689","7,302,957,965"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,dart_OtherGains,기타영업수익,"1,404,228,854","1,059,861,160","1,615,455,500"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,dart_OtherLosses,기타영업비용,"2,273,567,773","2,301,903,345","4,762,609,527"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,금융수익,"1,474,260,511","1,409,434,955","1,064,788,106"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,금융비용,"937,142,570","741,307,040","1,640,068,043"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),"3,602,927,883","85,875,419","3,580,524,001"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"1,291,700,003","1,164,178,770","1,131,225,437"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_ProfitLossFromContinuingOperations,계속사업당기순이익(손실),"2,311,227,880","-1,078,303,351","2,449,298,564"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_ProfitLossFromDiscontinuedOperations,중단사업당기순이익(손실),,"74,831,962","-3,722,194,529"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),"2,311,227,880","-1,003,471,389","-1,272,895,965"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00264671_udf_IS_2019328133039649_ProfitLoss,지배기업소유주지분,"2,175,065,407","-1,245,717,591","-1,649,238,059"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00264671_udf_IS_2019328133043623_ProfitLoss,비지배지분,"136,162,473","242,246,202","376,342,094"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,기타포괄손익,"147,222,039","711,335,513","708,298,383"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류되지 않는항목(세후기타포괄손익),"130,104,739","707,244,790","983,977,834"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00264671_udf_IS_2019328142736152_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,확정급여부채의 재측정요소,"130,104,739","707,244,790","983,977,834"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되는 포괄손익,"17,117,300","4,090,723","-275,679,451"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_GainsLossesOnRemeasuringAvailableforsaleFinancialAssetsNetOfTax,매도가능금융자산평가손익,,,"-249,270,809"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이(세후기타포괄손익),"17,117,300","4,090,723","-26,408,642"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,총포괄손익,"2,458,449,919","-292,135,876","-564,597,582"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00264671_udf_IS_2019328133255204_ComprehensiveIncome,지배기업소유주지분,"2,350,055,645","-539,634,112","-993,701,384"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00264671_udf_IS_2019328133257225_ComprehensiveIncome,비지배지분,"108,394,274","247,498,236","429,103,802"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_EarningsPerShareAbstract,주당이익 [abstract],,,
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00264671_udf_IS_2019328144211505_EarningsPerShareAbstract,지배기업소유주지분 주당 계속사업손익,123,-74,117
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039310],세중,코스닥시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00264671_udf_IS_2019328144242869_EarningsPerShareAbstract,지배기업소유주지분 주당 손익,123,-70,-93
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00269940_udf_IS_2020224102726598_StatementOfComprehensiveIncomeAbstract,영업수익,"763,194,958,021","828,273,951,641","804,338,657,013"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00269940_udf_IS_202022410295138_StatementOfComprehensiveIncomeAbstract,영업비용,"757,258,614,615","803,404,830,864","763,223,813,885"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00269940_udf_IS_202022410303594_udf_IS_202022410295138_StatementOfComprehensiveIncomeAbstract,대손상각비,"5,625,053,654","3,448,000,854","4,231,985,006"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00269940_udf_IS_202022410304986_udf_IS_202022410295138_StatementOfComprehensiveIncomeAbstract,기타영업비용,"751,633,560,961","799,956,830,010","758,991,828,879"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,영업이익,"5,936,343,406","24,869,120,777","41,114,843,128"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00269940_udf_IS_2020319111931952_OperatingIncomeLoss,유효이자율법에 의한 이자수익,"3,092,399,101","3,646,526,870","2,174,087,168"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00269940_udf_IS_2020224949208_OperatingIncomeLoss,기타금융수익,"888,324,684","164,869,014","161,750,000"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00269940_udf_IS_202022494931800_OperatingIncomeLoss,금융비용,"10,807,759,503","1,468,199,518","807,459,746"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00269940_udf_IS_202022494932686_OperatingIncomeLoss,공동기업 및 관계기업투자자산관련손실,"-2,795,157,166","-480,312,819","-1,537,397,908"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00269940_udf_IS_202022494933255_OperatingIncomeLoss,기타수익,"16,195,176,090","10,055,783,649","11,083,804,921"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00269940_udf_IS_202022494933805_OperatingIncomeLoss,기타비용,"18,187,806,546","14,451,074,769","13,881,866,350"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00269940_udf_IS_20203231836118_StatementOfComprehensiveIncomeAbstract,법인세비용차감전순이익,"-5,678,479,934","22,336,713,204","38,307,761,213"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,"6,273,371,585","11,749,915,535","25,378,021,639"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,당기순이익(손실),"-11,951,851,519","10,586,797,669","12,929,739,574"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,법인세차감후 기타포괄이익,"3,235,325,865","3,765,700,382","-4,576,021,016"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류 되지 않는 항목,"-426,975,152","-198,442,042",0
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRevaluation,기타포괄손익-공정가치측정금융자산평가손실,"-426,975,152","-198,442,042",0
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류될 수 있는 항목,"3,662,301,017","3,964,142,424","-4,576,021,016"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,지분법자본변동 중 당기손익으로 재분류될 수 있는 항목,"12,936,575","-38,446,617","39,768,613"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산이익,"3,649,364,442","4,002,589,041","-4,759,419,109"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,entity00269940_udf_IS_2020320163724684_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,매도가능금융자산평가이익,0,0,"143,629,480"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,당기총포괄이익(손실),"-8,716,525,654","14,352,498,051","8,353,718,558"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToAbstract,당기순이익(손실)의 귀속 [abstract],,,
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업소유주지분,"-8,027,403,367","8,749,373,217","13,184,169,840"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배주주지분,"-3,924,448,152","1,837,424,452","-254,430,266"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToAbstract,당기총포괄이익(손실)의 귀속,,,
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업소유주지분,"-5,956,488,324","10,778,868,556","9,647,819,048"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배주주지분,"-2,760,037,330","3,573,629,495","-1,294,100,490"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_EarningsPerShareAbstract,지배기업소유주지분에 대한 주당손익,,,
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,기본주당순이익(손실),-725,791,"1,191"
"포괄손익계산서, 기능별 분류(세후기타포괄손익) - 연결재무제표",[039130],하나투어,유가증권시장상장법인,752,여행사 및 기타 여행보조 서비스업,12,2019-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,희석주당순이익(손실),-725,791,"1,191"
